0.5468790715847716,-0.7741782446748018,-0.13971086821773834,-0.9210161764921175,-0.5913991403210259,0.32068403414389707,0.9408447275953756,-0.07815742171478673,-0.44283705586022526,0.5896111390281945,1,-0.3228537696516611,0.9623356997540945,-0.18687859872539075,-0.2182094485027371,0.27186966992722317,-0.23372161918065978,1,-0.02311383654710901,-1,0.7513100376401268,0.08826964366273952,-0.08059604868279069,-0.8129245025938922,-0.6850384326104456
-1,0.6598927147739264,-0.7074508969503545,1,-0.37442980183028235,-0.36224574012765864,1,-0.6587059887742073,-1,-0.3511093821743275,0.290354015145571,0.6534590678216174,0.1698987580353367,0.707028103312023,0.9124930841993477,0.12822438048061874,-0.4343830757932693,-1,-0.12471266793891464,0.8022178927813002,-0.38192704684049394,0.16354624332363873,-0.36892515002828336,0.24622830020346279,1
-0.46207460725935606,-0.9935306164189758,0.623788235584913,-0.5670507622984621,-1,0.6314009907383037,-1,0.45938271528467034,-0.9096338145685263,0.5687577622899075,-0.4495278977965985,-0.46356216262113614,-0.48507788106703253,0.586736244263684,0.628525360222755,0.36519164782074315,-0.3777910617226091,0.3804933369816224,0.6808926568924291,0.17917821781159776,0.9287810572770915,-0.6156753238944266,0.28447916331339584,0.6681283936017735,-0.701678321595568
-0.20426973983453092,-0.08614514616915159,0.7728690172921512,0.7401479400750662,-0.22764788925094656,-0.9868886289441854,1,-0.616464393509291,-1,-0.3374124028343519,0.2508692181173806,-0.0551700017313453,0.3635757426999902,0.4888985165436465,1,0.2597285035164375,-0.29366897317290575,-0.32059317571949386,0.35806550989876884,0.770600273010663,-1,-0.9157769028123489,0.38522127707524556,0.8560244855286381,0.4550632082347082
0.11144580094301465,0.773026263083072,-0.5817198528181031,-0.04809640529203134,-0.21367125492006173,-0.19123751810685063,-1,0.12339713376306422,0.5587307424035813,0.062196380563303844,-1,-0.19470662179459988,0.030685281628559546,0.016004918327718602,0.32298332897603615,0.49954208399746675,0.2108536697030284,0.11865238832610825,0.5020661039793192,-0.5428288635348828,0.9254497231179553,0.8775760612834053,0.19111455775024777,-1,1
-0.4590327463982756,-0.6895430674567433,-0.489756525202831,0.5494995622328758,1,-0.03467036900535819,-0.8093570655329184,-0.30112715341244195,-0.9245965371972296,0.46370256499486023,-0.1535561038164382,-0.4837908742159217,0.2301357492265494,0.6129425678490423,0.4454527135027563,0.011653371941148571,-0.24864180232727684,0.86008268554156,0.26455323689316745,0.5652152665320616,0.9276437955365116,1,-0.6302065213906369,0.7598384608867409,-0.8357881038181155
-0.13961898167653503,-0.7378739410429553,0.6529749630737799,-0.2157107805575053,0.450820444251978,-0.8503923952356078,1,-0.4691814820954858,-1,-0.4125689362601135,-0.3140762516520945,-0.6890105248889441,0.44409142721320555,-0.29732133556680074,-1,-0.21843631531129468,0.5258171658593359,-0.6139059004160875,0.6233391613168173,1,-0.5670933694648393,-0.8036416693797401,0.5108727133595068,1,0.7870247809153814
0.6213607820893704,1,-0.8563878078096299,-0.040797350046156505,0.4913654616302699,-0.8367430627867708,1,-0.10856868981772574,-1,0.7668423941060825,0.02100885972438303,0.5582866711529263,1,-1,1,0.8589426947464722,0.4548433043825618,0.6682222959773237,-0.29614184870945043,-1,-0.463673903904266,-0.1504772189733356,0.2532220176067772,0.7193984691006737,-1
-0.6421442584653121,1,-0.15684693650110662,-0.1014203033260695,0.4745106613233233,0.750855254733249,-0.8464069448027672,-0.5577899625834819,0.5724838307029236,0.643865064243049,1,0.48096256401378257,1,0.46903435684700184,-0.8353299219215748,0.1770435437645622,0.07694788106603045,-0.18259336138465573,1,-0.4723292540387184,0.01864814983569947,1,-0.6752134715792583,0.30722997233743826,-0.49846145587452023
-1,-1,0.4986024199836164,-0.6856319600452184,0.8334732604331899,0.3803419692731411,-0.5980316449987394,0.5872272519606716,-1,0.617883830593696,0.2530874757940083,-0.07950590121750878,0.482460985234591,-0.5089325018181976,0.08074325962374385,0.4195486717678466,0.17863667199516825,-0.9163432611011142,0.7216777885484136,-0.40185217382016775,-1,-1,-0.6856276230648047,0.5410358929590764,-0.6011315701840946
