-1,0.5878175352103081,-0.08627349167467735,-0.7351358192666957,0.5319507634914129,0.3324198039593335,-0.13523588530122865,-0.3307374735746407,-0.8955022845522295,0.07555783930563442,0.2754298839854275,-0.09701440621510685,-0.09587332141657422,0.6877339612548481,0.9779714637190634,0.1432499578229731,-0.345693702665903
-0.7931647150813254,0.010278906434211754,0.3875771936311283,0.6567797740205485,0.14006323894520703,0.3178517629921607,-0.38273434004979945,0.3989121206839489,-0.5580491124507294,1,0.2568618262399102,-1,0.2099042367467689,-0.5572545365226229,-0.6519377083623705,-0.8465147975627692,-0.6038160838121635
0.14910208906087735,-0.9531480286332495,-0.42795640839476495,-0.2720956474551593,0.7301379993252565,-0.16038096651982317,0.030501783292193357,0.794403486675453,0.48847261580108187,0.3097705326593704,0.5059317283941395,-0.4677970911230825,-0.21810147247412442,1,0.9485703631001094,0.3004873559708921,1
-0.32901109496674136,0.023677804059025143,-0.4549184394867597,0.576335521575332,-0.5926352006317114,-0.7094277261790749,0.9714071387370735,0.9455240054509082,-0.37454267616608683,-0.5104004641256452,0.13452823739031836,-1,-0.8410160898203932,0.8673669976642682,-0.8408282635039905,-0.9508733122003465,-1
-0.4680729699812842,0.39707935704273595,0.18984174697007522,0.45861464743248315,-0.47576846728208294,0.580064551968124,-0.7718038207631577,0.4871981191852898,0.8529623452706661,-0.5045153305445519,0.4319723741389344,-0.7919320599726204,-0.41698555111197433,-1,-1,1,-1
1,0.2857719128313531,-0.8623318041339512,0.7018301405209411,-0.8069458749279894,-0.8100444185758932,-0.16321662264727163,0.2892171316472871,-0.4756344426380452,-0.27366167777712747,0.5704699518386547,-0.2799021622047913,-0.9832870784227632,0.5015714110516106,-0.9124257828613073,0.7347699826791795,-0.4652269452109565
1,0.4669810648124839,-0.5814724360455457,-1,0.7849757591438571,0.06964957593003496,1,-1,-0.5161046614595979,-0.3972730629727944,0.5401210083409138,-0.8353248656657893,-1,0.465620821047204,-1,0.4413342107782338,-0.6216844989527626
-0.8263862151546327,-0.6392044522032025,1,0.7605682269113307,-0.5851467783698518,0.6493073228580679,-0.1691161998911937,0.2642015927344846,0.8619693892711395,1,0.4493842721822929,-0.9008658043570371,0.8384636339959477,0.144990593944701,-0.05341826095949698,-0.2323552513599909,-0.4717146791606035
1,0.7711603820186733,-1,1,0.1523921323735814,0.019795720583479892,-0.5890663928901201,-0.3037896504061275,-0.8920624041128248,1,-0.29246284979782433,-0.7835851962424539,1,-0.20146710439531026,-0.9835072616369072,-0.8873852114665992,0.308455127540486
0.22858147659330305,-0.06274392626226678,0.9215273241135022,-0.33619749127602927,-0.06097173330093204,0.9053356509116435,-0.9002953207076447,0.875638617681176,-0.08881021452333861,0.10223303434665257,-0.649913400059478,0.33770150499250406,-0.2311801836836451,0.4584609387242672,0.308213970360275,-0.44713720285427205,0.4947772738393191
-0.2714827599535578,-0.5480822249779602,-1,0.5227712981012826,0.8732708280738316,1,-0.9551381121268987,-0.10511036486857728,-0.8872985747843588,1,-0.21502238748730765,-0.39578328459927503,-1,0.09619979002725942,0.48831334538975335,-0.9731303332560897,-0.14487444164187152
-1,1,-0.4910722626732985,0.5447267540643701,0.03517645105163353,-0.30675835596024725,-0.7494512568707755,1,-0.9052743334627317,0.638112580004323,0.1834459980179251,-0.2553368274092347,-0.7919389544526582,0.6731015962619005,0.8599247068571396,0.9382005907818824,-0.3631613864896195
0.6025423594506143,-0.5946917424123161,0.15530987282776554,-0.052252734358550205,-0.8776199001171346,-1,-0.501875140817986,-0.6945621264386459,-0.7334857691103708,-0.9057876551859274,0.11714652514335017,-0.12868993174809046,0.14163184712540575,1,-0.1968664600856745,0.3078160064638038,-0.8268085606202372
-0.17709644559592996,-0.8460988913446946,-0.22807027953323114,-1,0.9702457658192944,-0.244317557660073,0.21041895024986274,0.6408789971282113,0.9594517497008797,-0.041987953758968466,-0.3538064141125906,0.7158616526786468,0.9262774095872461,0.8235259214240627,-0.5196135344912072,-0.3364279859131469,0.21007155633312716
0.907676260884094,0.006685931791346432,0.4357976553057705,0.8406890692881509,-0.6657317908315135,-0.40001592017717946,0.5631361897967809,0.9460540784882326,-0.3199681585064946,1,-0.5456539105421013,0.3074619119550196,0.25572999808532854,0.25275679555902586,-0.1620788015030026,-0.21104623351283724,0.0002403251432910522
-0.11025827749433648,-1,0.2704918956127287,-0.4920646881085988,0.9695701933527598,-0.8845617244485049,-0.6403239073983811,-0.5202660735162663,-0.6031678344765576,-0.6478514699815459,0.6455149206743833,-0.22395058951703803,0.5547886050416765,0.587722424895497,-0.0208712113925357,0.0988723836591659,0.3394142367755304
